data/images/cards/card_00081.jpg,a girl and a cat in a book store . 
data/images/cards/card_00082.jpg,a man and a dog are flying in the air . 
data/images/cards/card_00083.jpg,a bird and a fish in an hourglass . 
data/images/cards/card_00084.jpg,an oil painting of a building made out of cubes . 
data/images/cards/card_00085.jpg,a black dog is looking into a door way . 
data/images/cards/card_00086.jpg,a cartoon of a boy in a yellow raincoat . 
data/images/cards/card_00087.jpg,a painting of a man riding a bicycle in front of the moon . 
data/images/cards/card_00088.jpg,a woman with long black hair is swimming in the ocean . 
data/images/cards/card_00089.jpg,there is an animal that is holding a bow and arrow . 
data/images/cards/card_00090.jpg,a painting of a boat in the water with trees in the background . 
data/images/cards/card_00091.jpg,an old man sitting on a park bench with a bird in front of him . 
data/images/cards/card_00092.jpg,a girl flying through the air while holding an umbrella . 
data/images/cards/card_00093.jpg,a girl looking out of a window into a room . 
data/images/cards/card_00094.jpg,a bunch of people that are in the air . 
data/images/cards/card_00095.jpg,a person standing in the middle of a forest with yellow leaves falling from the trees . 
data/images/cards/card_00096.jpg,a group of men in suits and hats standing in front of a woman . 
data/images/cards/card_00097.jpg,an illustration of a wooden raft in the middle of the ocean . 
data/images/cards/card_00098.jpg,there is a man that is holding a fishing rod 
